,ID,Name,Ori_Name,Egil_Saga,People_Of_Vatnsdal,People_Of_Laxardal,Bolli_Bollason_Tale,Hrafnkel_Frey_Godi,Confederates,Gisli_Sursson_Saga,Gunnlaug_Serpent_tongue,Ref_the_S,Vinland_Sagas,Greenlanders,Eirik_Red_Saga,Thorstein_Staff_struck,Halldor_Snorrason_II,Sarcastic_Halli,Thorstein_Shiver,Audun_From_West_Fjords,Story_wise_Icelander
5435,5435,Þorbrandr Þorbjarnarson ins óarga,"Þorbrandr Þorbjarnarson ins óarga, landnm. í Haukadal, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5436,5436,Þorbrandr Þorfinnsson (Vébrandsson),"Þorbrandr Þorfinnsson (Vébrandsson), í Álftafirði, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5437,5437,Þorbrandr Þorleiksson,"Þorbrandr Þorleiksson, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5438,5438,Þorbrandr,"Þorbrandr, at Ölfusvatni, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5439,5439,Þorbrandr,"Þorbrandr, at Þorbrandsstöðum, bróðir Bjargeyjar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5440,5440,Þorbrandr,"Þorbrandr, í Dölum ok Rauðaskriðu, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5441,5441,Þorbrandr,"Þorbrandr, í Skarfsnesi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5442,5442,Þórdís Ásmundardóttir hærulangs,"Þórdís Ásmundardóttir hærulangs, kona Glúms Óspakssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5443,5443,Þórdís Ásmundardóttir undan Ásmundargnúpi,"Þórdís Ásmundardóttir undan Ásmundargnúpi, kona Þorgríms hærukolls, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5444,5444,Þórdís Bárðardóttir Snæfellsáss,"Þórdís Bárðardóttir Snæfellsáss, kona Tungu-Odds, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5445,5445,Þórdís Bjarnardóttir,"Þórdís Bjarnardóttir, Höfða-Þórðarsonar, kona Arngríms Þórgrímssonar, svo Ásgríms Elliða-Grímssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5446,5446,Þórdís Bótólfsdóttir,"Þórdís Bótólfsdóttir, kona Þórðar Magnússonar í Reykjáhöld, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5447,5447,Þórdís Brodd-Helgadóttir,"Þórdís Brodd-Helgadóttir, kona Helga Ásbjarnarsonar, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5448,5448,Þórdís Einarsdótrir (rangt Þorgerðr),"Þórdís Einarsdótrir (rangt Þorgerðr), kona Þórhalls á Jörva, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5449,5449,Þórdís Einarsdóttir,"Þórdís Einarsdóttir, á Löngunesi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5450,5450,Þórdís Flosadóttir,"Þórdís Flosadóttir, kona Filippuss Sæmundarsonar á Stórólfshváli, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5451,5451,Þórdís gein,"Þórdís gein, húsfreyja á Bakka, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5452,5452,Þórdís Gizurar dóttir,"Þórdís Gizurar dóttir, kona Arnórs rauðkinns Steinólfssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5453,5453,Þórdís Gizurardóttir,"Þórdís Gizurardóttir, kona Þorsteins Jónssonar í Odda, Loftssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5454,5454,Þórdís Grímudóttir,"Þórdís Grímudóttir, í Ögri, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5455,5455,Þórdís Guðlaugsdóttir,"Þórdís Guðlaugsdóttir, ór Straumfirði, kona Gils Snorrasonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5456,5456,Þórdís Guðmundardóttir,"Þórdís Guðmundardóttir, Guðmundarsonar (ekki dóttir Þuríðar Arnórsdóttur, heldur sonardóttir hennar), kona Svertings Grímssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5457,5457,Þórdís Guðmundardóttir,"Þórdís Guðmundardóttir, kona Ljótólfs goða, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5458,5458,Þórdís Guðmundardóttir,"Þórdís Guðmundardóttir, kona Sörla Brodd-Helgasonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5459,5459,Þórdís Gunnarsdóttir bestingr,"Þórdís Gunnarsdóttir bestingr, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5460,5460,Þórdís Halldórsdóttir,"Þórdís Halldórsdóttir, kona Skáld-Helga, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5461,5461,Þórdís Hallsdóttir,"Þórdís Hallsdóttir, kona Þórðar Halldórssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5462,5462,Þórdís Helgadóttir skarfs,"Þórdís Helgadóttir skarfs, kona Þorsteins Ásbjarnarsonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5463,5463,Þórdís Herðlu-Káradóttir,"Þórdís Herðlu-Káradóttir, kona Lýtings í Krossavík, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5464,5464,Þórdís in fjölkunnuga,"Þórdís in fjölkunnuga, at Fossi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5465,5465,Þórdís Ingimundardóttir jarls,"Þórdís Ingimundardóttir jarls, kona Þorsteins Ketilssonar, ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5466,5466,Þórdís Ingimundardóttir,"Þórdís Ingimundardóttir, kona Hallorms á Kárnsá, ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5467,5467,Þórdís Jórudóttir,"Þórdís Jórudóttir, móðir Tanna, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5468,5468,Þórdís Kaðalsdóttir,"Þórdís Kaðalsdóttir, kona Þóris Hámundarsonar á Espihóli, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5469,5469,Þórdís Ormsdóttir,"Þórdís Ormsdóttir, kona Þorsteins Sveinbjarnarsonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5470,5470,Þórdís Özurardóttir keiliselgs,"Þórdís Özurardóttir keiliselgs, kona Þorsteins Böðvarssonar á Hofi í Álftafirði eystra, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5471,5471,Þórdís Rögnvaldsdóttir jarls,"Þórdís Rögnvaldsdóttir jarls, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5472,5472,Þórdís skáldkona,"Þórdís skáldkona, kona Eilífs í Gnúpufelli, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5473,5473,Þórdís Skeggjadóttir,"Þórdís Skeggjadóttir, kona Þórbjarnar Grenjaðarsonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5474,5474,Þórdís Snorradóttir goða,"Þórdís Snorradóttir goða, kona Bolla Bollasonar, ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5475,5475,Þórdís Snorradóttir,"Þórdís Snorradóttir, Jörundarsonar, móðir Höskulds læknis, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5476,5476,Þórdís spákona,"Þórdís spákona, at Spákonufelli, ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5477,5477,Þórdís Súrsdóttir (Þorbjarnardóttir súrs),"Þórdís Súrsdóttir (Þorbjarnardóttir súrs), kona Þorgríms Freysgoða Þorsteinssonar, svo Barkar ins digra Þorsteinssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5478,5478,Þórdís Surtsdóttir,"Þórdís Surtsdóttir, Ásbjarnarsonar, ok Þorkötlu Þorsteinsdóttur vífils (misritað Þórðr Surtsson — Guðrún Þórðardóttir), kona Steins Brandasonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5479,5479,Þórdís Svarthöfðadóttir,"Þórdís Svarthöfðadóttir, kona Guðlaugs auðga Þormóðarsonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5480,5480,Þórdís Torf-Einarsdóttir,"Þórdís Torf-Einarsdóttir, kona Þorgeirs klaufa, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5481,5481,Þórdís Váladóttir,"Þórdís Váladóttir, Loðmundarsonar, ok Þorbjargar Ketilsdóttur fíflska, síðari kona Þóris Ketilssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5482,5482,Þórdís Yngvarsdóttir,"Þórdís Yngvarsdóttir, kona Þorgeirs lamba á Lambastöðum, ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5483,5483,Þórdís Þjóðólfsdóttir,"Þórdís Þjóðólfsdóttir, kona Ósvífrs spaka Helgasonar, ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5484,5484,Þórdís Þjóðreksdóttir,"Þórdís Þjóðreksdóttir, at Hváli, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5485,5485,Þórdís Þorbjarnardóttir ins digra,"Þórdís Þorbjarnardóttir ins digra, kona Þorbrands at Ölfusvatni, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5486,5486,Þórdís Þórðardóttir illuga Fellsgoða,"Þórdís Þórðardóttir illuga Fellsgoða, kona Ketils ins fíflska í Kirkjubæ, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5487,5487,Þórdís Þórðardóttir,"Þórdís Þórðardóttir, kona Halldórs Þorgeirssonar at Hofi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5488,5488,Þórdís Þorfinnsdóttir stranga,"Þórdís Þorfinnsdóttir stranga, kona Arngeirs Bersasonar at Hólmi í Hítardal, ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5489,5489,Þórdís Þorgeirsdóttir in mikla,"Þórdís Þorgeirsdóttir in mikla, kona Flosa ins norræna Þorbjarnarsonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5490,5490,Þórdís Þorgeirsdóttir suðu,"Þórdís Þorgeirsdóttir suðu, kona Jörundar Atlasonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5491,5491,Þórdís Þorgrímsdóttir,"Þórdís Þorgrímsdóttir, síðari kona Önundar tréfóts, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5492,5492,Þórdís Þórhaddsdóttir,"Þórdís Þórhaddsdóttir, kona Bersa goðlauss Bálkasonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5493,5493,Þórdís Þorkelsdóttir,"Þórdís Þorkelsdóttir, kona Ásgauts Ásmundarsonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5494,5494,Þórdís Þóroddsdóttir goða,"Þórdís Þóroddsdóttir goða, þriðja kona Gizurar hvíta, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5495,5495,Þórdís Þórólfsdóttir,"Þórdís Þórólfsdóttir,Skalla-Grímssonar, talin kona Þormóðs Þjóstarssonar, en at vísu kona Gríms Svertingssonar at Mosfelli, ",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5496,5496,Þórdís Þorsteinsdóttir surts (Guðríðr),"Þórdís Þorsteinsdóttir surts (Guðríðr), kona Þorkels trefils, ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5497,5497,Þórdís Þorsteinsdóttir þorskabíts,"Þórdís Þorsteinsdóttir þorskabíts, kona Þórðar Arndísarsonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5498,5498,Þórdís Þorvaldsdóttir,"Þórdís Þorvaldsdóttir, kona Halldórs Snorrasonar goða, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5499,5499,Þórdís Þorvarðsdóttir,"Þórdís Þorvarðsdóttir, Hallssonar, kona Einars Halldórssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5500,5500,Þórdís,"Þórdís, fóstra Signýjar Vallandsdóttur, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5501,5501,Þórdís,"Þórdís, húsfreyja í Eyvindardal, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5502,5502,Þórdís,"Þórdís, húsfreyja í Óláfsdal, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5503,5503,Þórdís,"Þórdís, kona Atla í Otradal, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5504,5504,Þórdís,"Þórdís, kona Bjarnar Hítdælakappa, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5505,5505,Þórdís,"Þórdís, kona Halldórs á Ferjubakka, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5506,5506,Þórdís,"Þórdís, kona Hólmgöngu-Bersa, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5507,5507,Þórdís,"Þórdís, kona Þorbjarnar selagnúps, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5508,5508,Þórdís,"Þórdís, kona Þóris Þorfinnssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5509,5509,Þórdís,"Þórdís, kona Þorsteins á Desjarmýri, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5510,5510,Þórðr Ævarsson mikill,"Þórðr Ævarsson mikill, á Mikilsstöðum, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5511,5511,Þórðr Arndísarson (Þórröðr),"Þórðr Arndísarson (Þórröðr), í Múla í Saurbæ, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5512,5512,Þórðr Atlason inn dofni,"Þórðr Atlason inn dofni, í Traðarholti, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5513,5513,Þórðr Auðunarson,"Þórðr Auðunarson, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5514,5514,Þórðr Báreksson (eða Háreksson),"Þórðr Báreksson (eða Háreksson), ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5515,5515,Þórðr Barkarson,"Þórðr Barkarson, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5516,5516,Þórðr bjálki,"Þórðr bjálki, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5517,5517,Þórðr Bjarnarson knappr,"Þórðr Bjarnarson knappr, landnm. at Knappsstöðum, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5518,5518,Þórðr Bjarnarson,"Þórðr Bjarnarson, landnámsm. at Höfða á Höfðaströnd (Höfða-Þórðr), ",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5519,5519,Þórðr Böðvarsson ok Helgu Þórðardóttur,"Þórðr Böðvarsson ok Helgu Þórðardóttur, prestr í Görðum á Akranesi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5520,5520,Þórðr bogskytta (Dal-Þórðr),"Þórðr bogskytta (Dal-Þórðr), ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5521,5521,Þórðr Brúnason ins hvíta,"Þórðr Brúnason ins hvíta, ættfaðir Barðverja, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5522,5522,Þórðr Brynjólfsson,"Þórðr Brynjólfsson, á Aurlandi, ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5523,5523,Þórðr Egilsson,"Þórðr Egilsson, höfðingi á Vestrlandi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5524,5524,Þórðr Eiðsson at Hurðarbaki,"Þórðr Eiðsson at Hurðarbaki, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5525,5525,Þórðr erra Þorgerðarson heiðarekkju,"Þórðr erra Þorgerðarson heiðarekkju, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5526,5526,Þórðr Eyjólfsson,"Þórðr Eyjólfsson, Eyjarssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5527,5527,Þórðr Eysteinsson meinfrets,"Þórðr Eysteinsson meinfrets, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
