Canonical_ID,Original_Name,Full_Name,Smiley_ID,Smiley_Name,URAP_ID,URAP_Name,Gender,Chapter,Page,Saga
3429,"Kjallakr, jarl á Jamtalands, ",Kjallakr,545,Kjallak Bjarnarson (Irish 'Cellach'; son of Bjorn Ketilsson the Easterner),:351,Kjallak,:1,:3,:278,:Laxdoela
3435,"Kjartan Óláfsson pá, í Hjarðarholti, ",Kjartan Óláfsson pá,548,Kjartan Olafsson (Irish 'Cert√î√∏Œ©n'; son of Olaf Hoskuldsson Peacock),:260:494:88,Kjartan Olafsson,:1:1:1,:-1:28:29,:-1:321:237,:Egil:Laxdoela:Vatnsdal
3437,"Kjartan Þórhallsson, ",Kjartan Þórhallsson,549,Kjartan Thorhallason,:522,Kjartan,:1,:31,:326,:Laxdoela
3441,"Kjarvalr Dungaðarson (Dufnialsson) inn gamli, konungr í Dyflinni, ",Kjarvalr Dungaðarson (Dufnialsson) inn gamli,550,Kjarval (Irish 'Cerball'; King of the Irish),:335:112,Kjarval,:1:1,:1:-1,:276:-1,:Laxdoela:Eyrbyggja
3445,"Kjötvi inn auðgi (Ásbjörn kjötvi), konungr, ",Kjötvi inn auðgi (Ásbjörn kjötvi),551,Kjotvi the Wealthy (see also Asbjorn the Fleshy),:50,"Kjotvi, the wealthy",:1,:-1,:-1,:Egil
3452,"Klakka-Ormr, í Forsæludal (sbr. Hallormr, á Kárnsá), ",Klakka-Ormr,552,Klakka-Orm (in Forsaeludal; see also Hallorm),:113,Klakka-Orm in Forsaeludal see also Hallorm,:1,:42,:256,:Vatnsdal
3468,"Knöttr Þjóðreksson (Knútr), á Hóli í Saurbæ, síðar í Vatnsfirði, ",Knöttr Þjóðreksson (Knútr),553,Knut (brother of Aud),:547,Knut,:1,:32,:328,:Laxdoela
3472,"Koðrán Eilífsson arnar (ok Þjóðgerðar Flókadóttur), at Giljá, ",Koðrán Eilífsson arnar (ok Þjóðgerðar Flókadóttur),555,Kodran Eilifsson (at Gilja),:136,Kodran Eilifsson at Gilja,:1,:46,:265,:Vatnsdal
3474,"Koðrán Hermundarson, í Kalmanstungu, ",Koðrán Hermundarson,556,Kodran Hermundarson,:670,Kodran,:1,:78,:420,:Laxdoela
3475,"Koðrán Ormsson, Hermundarsonar, ",Koðrán Ormsson,557,Kodran Ormsson,:662,Kodran,:1,:78,:420,:Laxdoela
3487,"Kolbeinn Sigmundarson, landnm. í Kolbeinsdal, ",Kolbeinn Sigmundarson,560,Kolbein Sigmundarson,:68,Kolbein Sigmundarson,:1,:18,:217,:Vatnsdal
3489,"Kolbeinn Þórðarson Freysgoða, ",Kolbeinn Þórðarson Freysgoða,561,Kolbein Thordarson (godi of Hrafnkel Frey),:607,Kolbein,:1,:41,:353,:Laxdoela
3500,"Kolbjörn, á Hellu í Súrnadal ( = Kolbeinn á Granaskeiði), ",Kolbjörn,562,Kolbjorn (at Hella in Surnadal),:19,Kolbjorn,:1,:2,:501,:Gisla
3504,"Kolfinna Avaldadóttir, kona Gríss Sæmingssonar, ",Kolfinna Avaldadóttir,563,Kolfinna Avaldadottir,:132,Kolfinna Avaldadottir,:0,:45,:264,:Vatnsdal
3521,"Kolli Hróarsson (Hof-Kolli; rangt Dala-Kollr), landnm. í Kollafirði, ",Kolli Hróarsson (Hof-Kolli; rangt Dala-Kollr),564,Koll (Dala-Koll),:72,Koll of Dalir,:1,:-1,:-1,:Egil
3524,"Kolli Þormóðarson, ",Kolli Þormóðarson,564,Koll (Dala-Koll),:120,Kolli,:1,:-1,:-1,:Eyrbyggja
3544,"Kollsveinn Þorsteinsson, á Borg, ",Kollsveinn Þorsteinsson,565,Kollsvein Thorsteinsson (Egilsson),:294,Kollsvein Thorsteinsson,:1,:-1,:-1,:Egil
3556,"Kolr, fóstri Þorfinnu í Odda, ",Kolr,558,Kol (slave of Ingibjorg Isadottir),:9,Kol,:1,:1,:500,:Gisla
3580,"Kóri, þræll Ketils gufu, ",Kóri,566,Kori (Irish 'corre'; slave of Ketil Gufa),:250,Kori,:1,:-1,:-1,:Egil
3583,"Kormákr Ögmundarson skáld, ",Kormákr Ögmundarson skáld,567,Kormak Ogmundarson (poet; Irish 'Cormac'),:310,Kormak Ogmundsson,:1,:-1,:-1,:Egil
3592,"Kotkell inn suðreyski, ",Kotkell inn suðreyski,569,Kotkel (husband of Grima),:561,Kotkel,:1,:35,:333,:Laxdoela
3612,"Kveld-Úlfr Brunda-Bjálfason, ",Kveld-Úlfr Brunda-Bjálfason,1115,Ulf (two brothers by the same name),:1,"Ulf, Kveldulf",:1,:-1,:-1,:Egil
3613,"Kvígr, bróðir Heggs á Heggsstöðum, ",Kvígr,571,Kvig (brother of Hegg),:158,Kvig,:1,:-1,:-1,:Egil
3623,"Lambi inn sterki Þórðarson, á Lambastöðum á Mýrum, ",Lambi inn sterki Þórðarson,573,Lambi Thordarson,:246,Lambi Thordsson,:1,:-1,:-1,:Egil
3627,"Lambi Þorbjarnarson skrjúps, ",Lambi Þorbjarnarson skrjúps,572,Lambi Thorbjarnarson (son of Melkorka Myrkjartansdottir and Thorbjorn the Pock-marked),:478,Lambi,:1,:22,:312,:Laxdoela
3658,"Ljótr inn bleiki, berserkr, ",Ljótr inn bleiki,578,Ljot the Pale (berserk),:224,Ljot,:1,:-1,:-1,:Egil
3659,"Ljótr inn spaki Þorgrímsson (Hólmgöngu-Ljótr), á Ingjaldssandi, ",Ljótr inn spaki Þorgrímsson (Hólmgöngu-Ljótr),579,Ljot Thjodreksson the Dueller of Ingjaldssand,:614,Ljot the Dueller of Ingjaldssand,:1,:50,:374,:Laxdoela
3675,"Ljúfa, kona Skjalda-Bjarnar Herfinnssonar, ",Ljúfa,580,Ljufa (mother of Jorunn Bjarnardottir),:433,Ljufa,:0,:9,:284,:Laxdoela
3709,"Lúta, frændkona Vésteins, ",Lúta,581,Luta (at Gemlufall),:72,Luta,:0,:12,:513,:Gisla
3731,"Magnús Óláfsson inn góði, Noregskonungr, ",Magnús Óláfsson inn góði,584,Magnus Olafsson the Good,:681,King Magnus the Good,:1,:78,:420,:Laxdoela
3743,"Már Adason, á Reykjahólum, ",Már Adason,586,Mar Atlason,:399,Mar,:1,:6,:280,:Laxdoela
3753,"Már Jörundarson háls, á Másstöðum, ",Már Jörundarson háls,588,Mar Jorundarson (at Masstadir),:51,Mar Jorundarson at Masstadir,:1,:16,:214,:Vatnsdal
3777,"Meldun, jarl á Skotlandi, ",Meldun,589,Meldoon (Earl),:385,Earl Meldoon,:1,:6,:280,:Laxdoela
3782,"Melkorka Mýrkjartansdóttir Írakonungs, fylgikona Höskulds Dala-Kollssonar, ",Melkorka Mýrkjartansdóttir Írakonungs,590,Melkorka Myrkjartansdottir (Mael-Curcaich/Mael-Corcrae. daughter of King Myrkjartan in Ireland. mother of Olaf Hoskuldsson Peacock),:259:459,Melkorka,:0:0,:-1:12,:-1:287,:Egil:Laxdoela
3792,"Mjöll Ánsdóttir bogsveigis, kona Ketils raums Ormssonar, ",Mjöll Ánsdóttir bogsveigis,591,Mjoll Ansdottir (Bow-bender),:6,Mjoll Ansdottir Bow-bender,:0,:1,:189,:Vatnsdal
3800,"Móeiðr Hildisdóttir, ór Hildisey, kona Vestars Ketilssonar hængs, ",Móeiðr Hildisdóttir,592,Moeid Hildisdottir (wife of Vestar Haengsson),:86,Moeid Vestar's wife,:0,:-1,:-1,:Egil
3815,"Mýrkjartan Njálsson svartknes (Mýrkjartan í skinnfeldi), Írakonungr, ",Mýrkjartan Njálsson svartknes (Mýrkjartan í skinnfeldi),595,"Myrkjartan (Muirchertach father of Melkorka, king in Ireland)",:245:461,King Myrkjartan,:1:1,:-1:13,:-1:290,:Egil:Laxdoela
3848,"Nereiðr Hlöðvisdóttir (Svanlaug), frilla Þorgríms at Kárnsá, svo kona Gilla jarls, ",Nereiðr Hlöðvisdóttir (Svanlaug),598,Nereid (mistress of Thorgrim Hallormsson),:105,Nereid mistress of Thorgrim Hallormsson,:0,:37,:247,:Vatnsdal
3849,"Nes-Björn Jötun-Bjarnarson, ",Nes-Björn Jötun-Bjarnarson,243,Giant-Bjorn,:4,Giant-Bjorn,:1,:1,:189,:Vatnsdal
3851,"Niðbjörg Bjólansdóttir, kona Helga Ottarssonar, ",Niðbjörg Bjólansdóttir,599,Nidbjorg Bjolansdottir (daughter of Kadlin),:529,Nidbjorg,:0,:32,:327,:Laxdoela
3856,"Njáll Helguson, á Kroppi, ",Njáll Helguson,600,Njal Eidsson (of As),:638,Njal,:1,:57,:383,:Laxdoela
3865,"Njósnar-Helgi, ",Njósnar-Helgi,413,Helgi the Spy,:83,Helgi the Spy,:1,:22,:531,:Gisla
3876,"Oddbjörg Skjöldólfsdóttir, kona Hrafnkels goða, ",Oddbjörg Skjöldólfsdóttir,609,Oddbjorg Skjoldolfsdottir (wife of Hrafnkel Frey's Godi),:12,Oddbjorg Skjoldalfsdottir,:0,:2,:439,:Hrafnkel
3887,"Oddi Ketilsson ok Ýrar, ",Oddi Ketilsson ok Ýrar,610,Oddi Yrarson,:521,Oddi Yrarson,:1,:31,:326,:Laxdoela
3902,"Oddleifr Geirleifsson, Eiríkssonar, ",Oddleifr Geirleifsson,611,Oddleif (father of Gest Oddleifsson),:130,Oddleif of Barda Strand,:1,:-1,:-1,:Eyrbyggja
3919,"Oddr einbúi, undir Einbúabrekkum, ",Oddr einbúi,607,Odd the Hermit at Einbuabrekkur (one of Skallagrim's men),:102,Odd,:1,:-1,:-1,:Egil
3928,"Oddr Ófeigsson, á Mel í Miðfirði, ",Oddr Ófeigsson,604,Odd Ofeigsson,:128,Odd Ofeigsson,:1,:-1,:-1,:Eyrbyggja
3930,"Oddr Önundarson(Tungu-Oddr), ",Oddr Önundarson(Tungu-Oddr),1111,Tungu-Odd Onundarson,:117:420,Tungu Odd Onundarson,:1:1,:-1:7,:-1:282,:Egil:Laxdoela
3931,"Oddr Örlygsson, á Eyri í Skutulsfirði, ",Oddr Örlygsson,606,Odd Orlygsson,:58,Odd Orlygsson,:1,:7,:507,:Gisla
3938,"Oddr Unason, í Unadal, ",Oddr Unason,608,Odd Unason (at Unadal),:64,Odd Unason at Unadal,:1,:18,:217,:Vatnsdal
3942,"Oddr Þórhölluson innar málgu, ",Oddr Þórhölluson innar málgu,603,Odd (son of Thorhalla Chatterbox),:542,Odd,:1,:32,:327,:Laxdoela
3964,"Ófeigr Önundarson grettir, ",Ófeigr Önundarson grettir,613,Ofeig Onundarson Grettir,:89,Ofeig Grettir Asny's husband,:1,:-1,:-1,:Egil
3969,"Ófeigr, þræll Arnkels goða, ",Ófeigr,614,Ofeig Skidason (farmer at Reykir),:131,Ofeig,:1,:-1,:-1,:Eyrbyggja
3973,"Ögmundr Galtason, ",Ögmundr Galtason,615,Ogmund Galtason,:308,Ogmund Galtason,:1,:-1,:-1,:Egil
3991,"Óláfr feilan Þorsteinsson (Óleifr), í Hvammi í Dölum, ",Óláfr feilan Þorsteinsson (Óleifr),629,Olaf Thorsteinsson Feilan,:125:374:259,Olaf Feilan,:1:1:1,:-1:5:-1,:-1:279:-1,:Egil:Laxdoela:Eyrbyggja
3993,"Óláfr Haraldsson hárfagra, ",Óláfr Haraldsson hárfagra,620,Olaf Haraldsson (son of Harald Hakonarson Fair-hair),:207,Olaf Haraldsson,:1,:-1,:-1,:Egil
3994,"Óláfr Haraldsson inn helgi (inn digri), Noregskonungr, ",Óláfr Haraldsson inn helgi (inn digri),622,Olaf Haraldsson the Saint,:657:157,King Olaf the Saint,:1:1,:70:-1,:405:-1,:Laxdoela:Eyrbyggja
3995,"Óláfr Haraldsson inn kyrri, Nóregskonungr, ",Óláfr Haraldsson inn kyrri,621,Olaf Haraldsson the Quiet,:168,King Olaf Haraldsson the Quiet,:1,:-1,:-1,:Egil
4000,"Óláfr Ingjaldsson trételgja, Svíakonungr, ",Óláfr Ingjaldsson trételgja,625,Olaf Ingjaldsson Wood-carver (King in Varmland),:231:6,Olaf Wood-carver,:1:1,:-1:1,:-1:438,:Egil:Hrafnkel
4006,"Óláfr pái Höskuldsson, í Hjarðarholti, ",Óláfr pái Höskuldsson,623,Olaf Hoskuldsson Peacock (son of Melkorka),:258:460,Olaf Hoskuldsson,:1:1,:-1:13,:-1:289,:Egil:Laxdoela
4007,"Óláfr rauði Skotakonungr, ",Óláfr rauði Skotakonungr,627,Olaf the Red (King of Scotland),:187,Olaf the Red,:1,:-1,:-1,:Egil
4009,"Óláfr Tryggvason, Noregskonungr, ",Óláfr Tryggvason,630,Olaf Tryggvason,:38:593,King Olaf Tryggvason,:1:1,:-1:40,:-1:346,:Egil:Laxdoela
4013,"Óláfr, á Haukagili (Giljá) í Vatnsdal, ",Óláfr,616,Olaf (at Haukagil),:53,Olaf at Haukagil,:1,:16,:214,:Vatnsdal
4023,"Óleifr hjalti, landnm. at Varmalæk, ",Óleifr hjalti,632,Oleif Hjalti,:121,Oleif Hjalti,:1,:-1,:-1,:Egil
4024,"Óleifr inn hvíti Ingjaldsson (Óláfr), herkonungr í Dyflinni, ",Óleifr inn hvíti Ingjaldsson (Óláfr),624,Olaf Ingjaldsson the White (see also Oleif Ingjaldsson the White),:337:133,Olaf the White,:1:1,:1:-1,:276:-1,:Laxdoela:Eyrbyggja
4037,"Ólöf Guðmundardóttir, ",Ólöf Guðmundardóttir,635,Olof Gudmundardottir,:511,Olof,:0,:31,:326,:Laxdoela
4045,"Ólöf Þorsteinsdóttir rauðs, ",Ólöf Þorsteinsdóttir rauðs,637,Olof Thorsteinsdottir (the Red),:372,Olof,:0,:4,:279,:Laxdoela
4049,"Ölvaldr, bóndi á Ölvaldsstöðum, ",Ölvaldr,638,Olvald (farmer at Olvaldsstadir),:315,Olvald,:1,:-1,:-1,:Egil
4058,"Ölvir hnúfa Berðlu-Kárason, skáld, ",Ölvir hnúfa Berðlu-Kárason,640,Olvir Hump (son of Kari from Berle),:9,Olvir Hump Kari's son,:1,:-1,:-1,:Egil
4065,"Ölvir, bóndi at Reykjum, ",Ölvir,639,Olvir (one of Thorir Hroaldsson's men),:170,Olvir,:1,:-1,:-1,:Egil
4076,"Önundr Ánason sjóni, at Ánabrekku, ",Önundr Ánason sjóni,642,Onund Anason Sjoni,:113,Onund Sjoni,:1,:-1,:-1,:Egil
4095,"Önundr, Austmaðr, ",Önundr,643,Onund from Medaldal,:61,Onund from Medaldal,:1,:7,:508,:Gisla
4103,"Örlygr á Örlygsstöðum, ",Örlygr á Örlygsstöðum,645,Orlyg (father of Odd Orlygsson),:134,Orlyg,:1,:-1,:-1,:Eyrbyggja
4121,"Ormr Hermundarson, frá Gilsbakka, ",Ormr Hermundarson,648,Orm Hermundarson (husband of Herdis Bolladottir),:660,Orm,:0,:72,:411,:Laxdoela
4124,"Ormr Hross-Bjarnarson skeljamola, ",Ormr Hross-Bjarnarson skeljamola,649,Orm Hrossbjarnarson Broken-shell,:7,Orm Hrossbjarnarson Broken-shell,:1,:1,:189,:Vatnsdal
4132,"Ormr Stórólfsson inn sterki, ",Ormr Stórólfsson inn sterki,651,Orm Storolfsson the Strong,:80,Orm the Strong Storolf's son,:1,:-1,:-1,:Egil
4164,"Örn, á Arnarhváli, ",Örn,654,Orn (Norwegian skipper),:136,Orn,:1,:-1,:-1,:Eyrbyggja
4168,"Örn, hirðmaðr Haralds gráfeldar, ",Örn,654,Orn (Norwegian skipper),:476,Orn,:1,:20,:304,:Laxdoela
4174,"Örnólfr Ármóðarson ins rauða, ",Örnólfr Ármóðarson ins rauða,655,Ornolf Armodsson,:555,Ornolf,:1,:33,:328,:Laxdoela
4176,"Örnólfr fiskreki, ",Örnólfr fiskreki,655, Ornolf Armodsson ,:137,Ornolf,:1,:-1,:-1,:Eyrbyggja
4188,"Örvar-Oddr Grímsson loðinkinna, ór Hrafnistu, ",Örvar-Oddr Grímsson loðinkinna,45,Arrow-Odd (brother of An Red-cloak),:41,Arrow-Odd,:1,:4,:504,:Gisla
4189,"Ósk Þorsteinsdóttir rauðs, kona Hallsteins goða Þórólfssonar, ",Ósk Þorsteinsdóttir rauðs,657,Osk Thorsteinsdottir (the Red),:394:138,Osk,:0:1,:6:-1,:280:-1,:Laxdoela:Eyrbyggja
4190,"Ósk Þorsteinsdóttir surts, kona Steins mjöksiglanda, svo Þórarins, breiðfirzks manns, ",Ósk Þorsteinsdóttir surts,656,Osk Thorsteinsdottir (daughter of Thorstein Surt),:448,Osk,:0,:10,:285,:Laxdoela
4193,"Óspakr Glúmsson, af Eyri í Bitru, ",Óspakr Glúmsson,659,Ospak Glumsson,:321,Ospak Glumsson,:1,:-1,:-1,:Eyrbyggja
4196,"Óspakr Ósvífrsson ins spaka, ",Óspakr Ósvífrsson ins spaka,660,Ospak Osvifsson (brother of Gudrun Osvifsdottir),:535,Ospak,:1,:32,:327,:Laxdoela
4203,"Ósvífr Helgason inn spaki, ",Ósvífr Helgason inn spaki,661,Osvif Helgason the Wise (father of Gudrun Osvifsdottir),:278:527:140,Osvif the wise,:1:1:2,:-1:32:-1,:-1:327:-1,:Egil:Laxdoela:Eyrbyggja
4226,"Óttarr Bjarnarson ins austræna, ",Óttarr Bjarnarson ins austræna,663,Ottar (at Grimstungur. father of Hallfred the Troublesome Poet),:141,Ottar,:1,:-1,:-1,:Eyrbyggja
4236,"Óttarr Þorvaldsson skiljanda, á Óttarsstöðum, ",Óttarr Þorvaldsson skiljanda,663,Ottar (at Grimstungur. father of Hallfred the Troublesome Poet),:157,Ottar at Grimstungur,:1,:16,:214,:Vatnsdal
4243,"Öxna-Þórir (Yxna-Þórir), á Ögðum, ",Öxna-Þórir (Yxna-Þórir),668,Ox-Thorir (father of Hrolf the Walker),:532,Ox-Thorir,:1,:32,:327,:Laxdoela
4249,"Özurr Eyvindarson, í Ölfusi, ",Özurr Eyvindarson,669,Ozur Eyvindarson,:273,Ozur Eyvindsson,:1,:-1,:-1,:Egil
4258,"Özurr tóti, á Hálogalandi, ",Özurr tóti,670,Ozur Snout (father of Queen Gunnhild),:142,Ozur Toti,:1,:-1,:-1,:Egil
4282,"Rafarta Kj arvalsdóttir, kona Eyvindar Austmanns, ",Rafarta Kj arvalsdóttir,671,Rafarta (daughter of Kjarval. King of the Irish),:334:246,Rafarta,:0:2,:1:-1,:276:-1,:Laxdoela:Eyrbyggja
4285,"Ragi Óleifsson hjalta, í Laugardal, ",Ragi Óleifsson hjalta,672,Ragi Oleifsson (from Laugardal),:122,Ragi of Laugardale,:1,:-1,:-1,:Egil
4286,"Ragnarr Guttormsson hertoga, ",Ragnarr Guttormsson hertoga,673,Ragnar Guttormsson,:107,Ragnar Guttormsson,:1,:-1,:-1,:Egil
4287,"Ragnarr loðbrók Sigurðarson, konungr, ",Ragnarr loðbrók Sigurðarson,674,Ragnar Shaggy-breeches,:188,Ragnar Shaggy Breeches,:1,:-1,:-1,:Egil
4299,"Ragnhildr Eiríksdóttir blóðöxar, kona Arnfinns jarls, ",Ragnhildr Eiríksdóttir blóðöxar,676,Ragnhild Eiriksdottir (Blood-axe),:217,Ragnhild Eiriksdottir,:0,:-1,:-1,:Egil
4301,"Ragnhildr Guttormsdóttir hertoga, ",Ragnhildr Guttormsdóttir hertoga,677,Ragnhild Guttormsdottir,:108,Ragnhild Guttormsdottir,:0,:-1,:-1,:Egil
4308,"Ragnhildr Þórðardóttir, kona Þórodds Þorbrandssonar, ",Ragnhildr Þórðardóttir,677, Ragnhild Guttormsdottir ,:144,Ragnhild,:2,:-1,:-1,:Eyrbyggja
4323,"Rannveig Eyvindardóttir lamba (Geirlaug), kona Sighvats ins rauða, ",Rannveig Eyvindardóttir lamba (Geirlaug),233,Geirlaug Eyvindardottir (wife of Sighvat the Red),:66,Geirlaug Eyvind's daughter,:0,:-1,:-1,:Egil
4324,"Rannveig Gnúpsdóttir, Molda-Gnúpssonar, kona Þórodds goða Eyvindarsonar á Hjalla, ",Rannveig Gnúpsdóttir,681,Rannveig Gnupsdottir (half-sister of Grim Svertingsson. mother of Skafti Thoroddson),:255,Rannveig Gnupsdottir,:0,:-1,:-1,:Egil
4331,"Rannveig Sigurðardóttir, kona Jóns Árnasonar, ",Rannveig Sigurðardóttir,678,Rannveig (at Saudafell),:145,Rannveig,:2,:-1,:-1,:Eyrbyggja
4335,"Rannveig Þórðardóttir á Aurlandi, ",Rannveig Þórðardóttir á Aurlandi,683,Rannveig Thordardottir (Brynjolfsson),:160,Rannveig Thordadottir (Brynjolfsson),:0,:-1,:-1,:Egil
4336,"Rannveig Þórðardóttir, frilla Sveins konungs Ulfssonar, móðir Ingiríðar, drottningar Óláfs konungs kyrra, ",Rannveig Þórðardóttir,682,Rannveig Thordardottir,:163,Rannveig Thordadottir Ingirid's mother,:0,:-1,:-1,:Egil
4340,"Rannveig, dóttir Guðríðar Þorsteinsdóttur, ",Rannveig,679,Rannveig (in Gisli Sursson's Saga),:74,Rannveig,:0,:12,:514,:Gisla
4346,"Rauða-Björn, at Dalsmynni, ",Rauða-Björn,140,Bjorn the Red (Red-Bjorn),:281,Bjorn the Red,:1,:-1,:-1,:Egil
4364,"Refkell, fylgdaxmaðr Ingimundar gamla, ",Refkell,691,Refkel (one of Ingimund Thorsteinsson's men),:47,Refkel one of Ingimund Thorsteinsson's men,:1,:13,:209,:Vatnsdal
4371,"Refr Þorsteinsson, at Haugi, ",Refr Þorsteinsson,689,Ref (farmer at Haug),:91,Ref,:1,:27,:540,:Gisla
4372,"Refr, á Barði, ",Refr,688,Ref (carpenter of Skeggi the Dueller),:21,Ref,:1,:2,:502,:Gisla
4376,"Reginleif Sæmundardóttir (Geirmundardóttir), kona Þórodds hjálms, ",Reginleif Sæmundardóttir (Geirmundardóttir),692,Reginleif Saemundardottir,:28,Reginleif Saemundardottir,:0,:10,:204,:Vatnsdal
4392,"Rögnvaldr Eiríksson blóðöxar, ",Rögnvaldr Eiríksson blóðöxar,694,Rognvald (son of Eirik Blood-axe and Gunnhild),:209,Rognvald,:1,:-1,:-1,:Egil
4393,"Rögnvaldr Eysteinsson inn sterki ok ríki, jarl á Mæri, ",Rögnvaldr Eysteinsson inn sterki ok ríki,693,Rognvald (Earl of More and Romsdal),:34:369:20,Rognvald Earl of More and Romsdal,:1:1:1,:-1:4:9,:-1:279:203,:Egil:Laxdoela:Vatnsdal
4402,"Runólfr Ketilsson byskups, prestr á Möðruvöllum í Eyjafirði, ",Runólfr Ketilsson byskups,1123,Ulfheid Runolfsdottir,:666,Runolf,:0,:78,:420,:Laxdoela
4403,"Runólfr Úlfsson goði, í Dal, ",Runólfr Úlfsson goði,697,Runolf Ulfsson of Dal,:603,Runolf Ulfsson,:1,:41,:353,:Laxdoela
4411,"Sæmundr inn suðreyski, landnm. á Sæmundarstöðum, ",Sæmundr inn suðreyski,698,Saemund (foster-brother of Ingimund Thorsteinsson),:17,Saemund foster-brother of Ingimund Thorsteinsson,:1,:7,:200,:Vatnsdal
4413,"Sæunn Skalla-Grímsdóttir, kona Þorfinns stranga, ",Sæunn Skalla-Grímsdóttir,699,Saeunn Skallagrimsdottir,:129,Sæunn Skallagrimsdottir,:0,:-1,:-1,:Egil
4417,"Salbjörg Berðlu-Káradóttir, kona Kveld-Úlfs hersis, ",Salbjörg Berðlu-Káradóttir,700,Salbjorg (daughter of Kari from Berle),:10,Salbjorg Ulf's wife; Kari's daughter,:0,:-1,:-1,:Egil
4426,"Sámr Bjarnason, at Laugarhúsum, ",Sámr Bjarnason,701,Sam Bjarnason (at Leikskalar),:18,Sam,:1,:3,:439,:Hrafnkel
4451,"Sighvatr Brandsson, prestr á Húsafelli, ",Sighvatr Brandsson,705,Sighvat Brandsson,:678,Sighvat,:1,:78,:420,:Laxdoela
4453,"Sighvatr Hallsteinsson, á Víðivöllum, ",Sighvatr Hallsteinsson,706,Sighvat Hallsteinsson,:37,Sighvat,:1,:14,:457,:Hrafnkel
4454,"Sighvatr inn rauði, landnm. á Bólstað, ",Sighvatr inn rauði,709,Sighvat the Red,:67,Sighvat the Red Geirlaug's husband,:1,:-1,:-1,:Egil
4455,"Sighvatr Sturluson, á Grund í Eyjafirði, ",Sighvatr Sturluson,709,Sighvat the Red,:147,Sighvat,:1,:-1,:-1,:Eyrbyggja
4456,"Sighvatr Surtsson ór Kirkjubæ, Þorsteinssonar, lögsögumaðr, ",Sighvatr Surtsson ór Kirkjubæ,708,Sighvat Surtsson,:346,Sighvat the Lawspeaker,:1,:1,:276,:Laxdoela
4465,"Sigmundr í Munaðarnesi, leysingi Skalla-Gríms, ",Sigmundr í Munaðarnesi,710,Sigmund at Sigmundarstadir,:119,Sigmund,:1,:-1,:-1,:Egil
4476,"Sigmundr Þorbeinisson, ",Sigmundr Þorbeinisson,711,Sigmund Ketilsson,:148,Sigmund,:1,:-1,:-1,:Eyrbyggja
4492,"Signý, kona Þorkels silfra, ",Signý,712,Signy (wife of Thorkel Silver),:114,Signy wife of Thorkel Silver,:0,:42,:256,:Vatnsdal
4494,"Sigrhaddr, í Vébjörgum í Danmörku, ",Sigrhaddr,735,Sigurhadd (in Viborg),:63,Sigurhadd,:1,:8,:508,:Gisla
4499,"Sigríðr Klakka-Ormsdóttir (sbr. Hildr Þórormsdóttir), ",Sigríðr Klakka-Ormsdóttir (sbr. Hildr Þórormsdóttir),716,Sigrid Ormsdottir (daughter of Klakka-Orm),:124,Sigrid Ormsdottir daughter of Klakka-Orm,:0,:44,:259,:Vatnsdal
4501,"Sigríðr Sigurðardóttir af Sandnesi, kona Bárðar Brynjólfssonar, svo Þórólfs Kveld-Ulfssonar ok síðast Eyvindar lamba Berðlu-Kárasonar, ",Sigríðr Sigurðardóttir af Sandnesi,717,Sigrid Sigurdardottir (wife of Thorolf Kveldulfsson),:45,"Sigrid Sigurd's daughter, Bard's wife, Thorolf's wife",:0,:-1,:-1,:Egil
4503,"Sigríðr Snorradóttir goða, kona Brands ins örva, svo Kolla Þormóðssonar, ",Sigríðr Snorradóttir goða,713,Sigrid (at Hlid. mother of Gellir),:149,Sigrid,:1,:-1,:-1,:Eyrbyggja
4524,"Sigtryggr snarfari, ",Sigtryggr snarfari,722,Sigtrygg Travel-quick (from Hising),:53,Sigtrygg Travel-quick,:1,:-1,:-1,:Egil
4529,"Sigurðr Bjartmarsson, í Arnarfirði, ",Sigurðr Bjartmarsson,727,Sigurd Bjartmarsson,:32,Sigurd,:1,:4,:504,:Gisla
4537,"Sigurðr Guttormsson hertoga, ",Sigurðr Guttormsson hertoga,730,Sigurd Guttormsson,:106,Sigurd Guttormsson,:1,:-1,:-1,:Egil
4541,"Sigurðr Haraldsson hrísi, konungr, ",Sigurðr Haraldsson hrísi,731,Sigurd Haraldsson (son of Harald Fair-hair. King of Trondheim),:206,Sigurd Haraldsson,:1,:-1,:-1,:Egil
4543,"Sigurðr Helgason hjörtr, konungr yfir Hringaríki, ",Sigurðr Helgason hjörtr,732,Sigurd Hart,:105,Sigurd Hart,:1,:-1,:-1,:Egil
4546,"Sigurðr Hlöðvisson inn digri, jarl í Orkneyjum, ",Sigurðr Hlöðvisson inn digri,910,Thorfinn Sigurdarson (Earl of the Orkney Islands),:371:115:38,Earl Sigurd,:1:1:1,:4:42:-1,:279:257:-1,:Laxdoela:Vatnsdal:Eyrbyggja
4579,"Sigurðr, Austmaðr annar, ",Sigurðr,725,Sigurd (landholder in Sandnes),:44:64,Sigurd in Sandnes,:1:1,:-1:8,:-1:508,:Egil:Gisla
4598,"Sigvaldi Strút-Haraldsson, jarl, ",Sigvaldi Strút-Haraldsson,736,Sigvaldi Strut-Haraldsson,:39,Earl Sigvaldi,:1,:-1,:-1,:Eyrbyggja
4608,"Skafti Þórarinsson, í Þambárdal, ",Skafti Þórarinsson,737,Skafti Thorarinsson the priest,:318,Skafti Thorarinsson,:1,:-1,:-1,:Egil
