Canonical_ID,Original_Name,Full_Name,Smiley_ID,Smiley_Name,URAP_ID,URAP_Name,Gender,Chapter,Page,Saga
5730,"Þorbjörg, kona Högna í Hagavík, ",Þorbjörg,,,,,,,,
5731,"Þorbjörg, vinkona Bjarnar Hítdælakappa, ",Þorbjörg,,,,,,,,
5732,"Þorbjörn á Skálmarnesi, ",Þorbjörn á Skálmarnesi,,,,,,,,
5733,"Þorbjörn Ævarsson strúgr, á Strúgsstöðum, ",Þorbjörn Ævarsson strúgr,,,,,,,,
5734,"Þorbjörn Ármóðsson ins rauða, ",Þorbjörn Ármóðsson ins rauða,,,,,,,,
5735,"Þorbjörn Arnbjarnarson, landnm. í Arnarholti, ",Þorbjörn Arnbjarnarson,,,,,,,,
5736,"Þorbjörn Arngrímsson (Þorsteinsson), á Framnesi, ",Þorbjörn Arngrímsson (Þorsteinsson),,,,,,,,
5737,"Þorbjörn Arnórsson öxnamegin, ",Þorbjörn Arnórsson öxnamegin,,,,,,,,
5738,"Þorbjörn Arnþjófsson inn digri, í Krýsuvík, ",Þorbjörn Arnþjófsson inn digri,,,,,,,,
5739,"Þorbjörn aumingi, arfsalsmaðr Þórðar hreðu, ",Þorbjörn aumingi,,,,,,,,
5740,"Þorbjörn Ávaldason, hellismaðr, ",Þorbjörn Ávaldason,,,,,,,,
5741,"Þorbjörn bitra, landnm. í Birni, ",Þorbjörn bitra,,,,,,,,
5742,"Þorbjörn blesi, landnm. á Blesastöðum í Norðrárdal, ",Þorbjörn blesi,,,,,,,,
5743,"Þorbjörn Böðmóðsson loki, landnm. í Djúpafirði, ",Þorbjörn Böðmóðsson loki,,,,,,,,
5744,"Þorbjörn Böðvarsson skúma, landnm., ",Þorbjörn Böðvarsson skúma,,,,,,,,
5745,"Þorbjörn Böðvarsson spörr, ",Þorbjörn Böðvarsson spörr,,,,,,,,
5746,"Þorbjörn Böðvarsson tálkni, landnm. í Tálknafirði, ",Þorbjörn Böðvarsson tálkni,,,,,,,,
5747,"Þorbjörn Brúnason, at Steinum (Veggjum; Þórólfr, at Sleggjulæk), ",Þorbjörn Brúnason,,,,,,,,
5748,"Þorbjörn búi, ",Þorbjörn búi,,,,,,,,
5749,"Þorbjörn Einarsson, Ketilssonar, ",Þorbjörn Einarsson,,,,,,,,
5750,"Þorbjörn Eiríksson, ",Þorbjörn Eiríksson,,,,,,,,
5751,"Þorbjörn Eysteinsson loki, ",Þorbjörn Eysteinsson loki,,,,,,,,
5752,"Þorbjörn Eyvindarson vápna, ",Þorbjörn Eyvindarson vápna,,,,,,,,
5753,"Þorbjörn ferðalangr, ",Þorbjörn ferðalangr,,,,,,,,
5754,"Þorbjörn Geirmundarson, í Skógum, ",Þorbjörn Geirmundarson,,,,,,,,
5755,"Þorbjörn glaumr (Glaumr), ",Þorbjörn glaumr (Glaumr),,,,,,,,
5756,"Þorbjörn Gnúpa-Bárðarson krumr, ",Þorbjörn Gnúpa-Bárðarson krumr,,,,,,,,
5757,"Þorbjörn Graut-Atlason, ",Þorbjörn Graut-Atlason,,,,,,,,
5758,"Þorbjörn Grenjaðarson, í Tungu, ",Þorbjörn Grenjaðarson,,,,,,,,
5759,"Þorbjörn Grjótgarðsson, víkverskr maðr, ",Þorbjörn Grjótgarðsson,,,,,,,,
5760,"Þorbjörn hornklofi, skáld, ",Þorbjörn hornklofi,854,Thorbjorn Raven (poet),:47,Thorbjorn Raven,:1,:-1,:-1,:Egil
5761,"Þorbjörn Hraðason, at Mosfelli, ",Þorbjörn Hraðason,,,,,,,,
5762,"Þorbjörn Hrómundarson þyna, skáld, at Fagrabrekku, ",Þorbjörn Hrómundarson þyna,,,,,,,,
5763,"Þorbjörn inn óargi, ",Þorbjörn inn óargi,,,,,,,,
5764,"Þorbjörn inn sterki, sendimaðr Gests í Haga, ",Þorbjörn inn sterki,,,,,,,,
5765,"Þorbjörn inn svarti, grænlenzkr maðr, ",Þorbjörn inn svarti,,,,,,,,
5766,"Þorbjörn inn svarti, landnm. at Skeljabrekku, ",Þorbjörn inn svarti,,,,,,,,
5767,"Þorbjörn Ísröðarson, á Veggjum, ",Þorbjörn Ísröðarson,,,,,,,,
5768,"Þorbjörn jarlakappi, landnm. at Hólum í Hrunamannahreppi, ",Þorbjörn jarlakappi,,,,,,,,
5769,"Þorbjörn Karlsefnisson, ",Þorbjörn Karlsefnisson,,,,,,,,
5770,"Þorbjörn kjálki, í Kjálkafirði, ",Þorbjörn kjálki,,,,,,,,
5771,"Þorbjörn Kjallaksson skröfuðr, á Ketilsstöðum, ",Þorbjörn Kjallaksson skröfuðr,,,,,,,,
5772,"Þorbjörn kolka, landnm. at Kolkumýrum, ",Þorbjörn kolka,,,,,,,,
5773,"Þorbjörn kórekr, á Kóreksstöðum, ",Þorbjörn kórekr,,,,,,,,
5774,"Þorbjörn krumr, ",Þorbjörn krumr,,,,,,,,
5775,"Þorbjörn laxakarl, landnm. í Haga í Þjósárdal, ",Þorbjörn laxakarl,,,,,,,,
5776,"Þorbjörn Oddason, Ketilssonar, ",Þorbjörn Oddason,,,,,,,,
5777,"Þorbjörn Ófeigsson inn kyrri, ",Þorbjörn Ófeigsson inn kyrri,,,,,,,,
5778,"Þorbjörn Ormarsson inn gaulverski, hersir, ",Þorbjörn Ormarsson inn gaulverski,,,,,,,,
5779,"Þorbjörn Ormsson inn digri, at Fróðá, ",Þorbjörn Ormsson inn digri,,,,,,,,
5780,"Þorbjörn Özurarson, Þorgrímssonar kampa, ",Þorbjörn Özurarson,,,,,,,,
5781,"Þorbjörn rindill (Þorsteinn rindill, Rindill), ",Þorbjörn rindill (Þorsteinn rindill Rindill),,,,,,,,
5782,"Þorbjörn selagnúpr, á Kvígandafelli, ",Þorbjörn selagnúpr,855,Thorbjorn Selagnup (at Kvigandafell),:49,Thorbjorn Selagnup,:1,:5,:505,:Gisla
5783,"Þorbjörn Skagason skagi, í Sigluvík, ",Þorbjörn Skagason skagi,,,,,,,,
5784,"Þorbjörn Skáld-Helgason, ",Þorbjörn Skáld-Helgason,,,,,,,,
5785,"Þorbjörn Skjalda-Bjarnarson inn haukdælski, at Vatni í Haukadal, ",Þorbjörn Skjalda-Bjarnarson inn haukdælski,,,,,,,,
5786,"Þorbjörn skólmr, at Myrká, ",Þorbjörn skólmr,,,,,,,,
5787,"Þorbjörn skrjúpr, bóndi í Laxárdal, ",Þorbjörn skrjúpr,857,Thorbjorn the Pock-marked,:457,Thorbjorn,:1,:11,:286,:Laxdoela
5788,"Þorbjörn sleggja, ",Þorbjörn sleggja,,,,,,,,
5789,"Þorbjörn stígandi, fóstri Hersteins Blund-Ketilssonar, ",Þorbjörn stígandi,,,,,,,,
5790,"Þorbjörn stokkr, á Uppsölum, ",Þorbjörn stokkr,,,,,,,,
5791,"Þorbjörn Tyrfingsson prestr, ",Þorbjörn Tyrfingsson prestr,,,,,,,,
5792,"Þorbjörn Valþjófsson kollr, ",Þorbjörn Valþjófsson kollr,,,,,,,,
5793,"Þorbjörn vesalingr, arfsalsmaðr Miðfjarðar-Skeggja, ",Þorbjörn vesalingr,,,,,,,,
5794,"Þorbjörn Vífilsson annarr, ",Þorbjörn Vífilsson annarr,,,,,,,,
5795,"Þorbjörn Vífilsson, á Laugarbrekku, ",Þorbjörn Vífilsson,860,Thorbjorn Vifilsson (son of Vifil in Vifilsdal),:174,Thorbjorn Vifilsson,:1,:-1,:-1,:Eyrbyggja
5796,"Þorbjörn Þjóðreksson, á Laugabóli, ",Þorbjörn Þjóðreksson,,,,,,,,
5797,"Þorbjörn þjóti eða þjótr, ór Sogni, ",Þorbjörn þjóti eða þjótr,,,,,,,,
5798,"Þorbjörn Þórðarson öngull, í Viðvík, ",Þorbjörn Þórðarson öngull,,,,,,,,
5799,"Þorbjörn Þorfinnsson karlsefnis, ",Þorbjörn Þorfinnsson karlsefnis,,,,,,,,
5800,"Þorbjörn Þórisson glóra, í Siglufirði, ",Þorbjörn Þórisson glóra,,,,,,,,
5801,"Þorbjörn Þorkelsson (Eiríksson), í Goðdölum, ",Þorbjörn Þorkelsson (Eiríksson),,,,,,,,
5802,"Þorbjörn Þorkelsson súrr, ",Þorbjörn Þorkelsson súrr,859,Thorbjorn Thorkelsson Sur (father of Gisli Sursson),:5,Thorbjorn,:1,:1,:500,:Gisla
5803,"Þorbjörn Þormóðarson, at Helgafelli, ",Þorbjörn Þormóðarson,,,,,,,,
5804,"Þorbjörn Þórörnuson krumr, í Krumshólum, ",Þorbjörn Þórörnuson krumr,853,Thorbjorn Hunchback at Krumsholar (one of Skallagrim's men),:97,Thorbjorn Hunchback,:1,:-1,:-1,:Egil
5805,"Þorbjörn Þorsteinsson, ",Þorbjörn Þorsteinsson,,,,,,,,
5806,"Þorbjörn Þorvaldsson, hálfbróðir Mána-Ljóts, ",Þorbjörn Þorvaldsson,,,,,,,,
5807,"Þorbjörn, á Eyri (sbr. Grímr kögurr á Brekku), ",Þorbjörn,,,,,,,,
5808,"Þorbjörn, á Sauðafelli, ",Þorbjörn,,,,,,,,
5809,"Þorbjörn, at Skeggjastöðum, ",Þorbjörn,,,,,,,,
5810,"Þorbjörn, bóndi at Hóli, ",Þorbjörn,852,Thorbjorn (farmer at Hol),:23,Thorbjorn,:1,:4,:440,:Hrafnkel
5811,"Þorbjörn, bóndi at Keldugnúpi, ",Þorbjörn,,,,,,,,
5812,"Þorbjörn, bóndi at Reykjum í Reykjahverfi, ",Þorbjörn,,,,,,,,
5813,"Þorbjörn, bóndi í Sveinungsvík, ",Þorbjörn,,,,,,,,
5814,"Þorbjörn, dulnefni Bolla þræls, ",Þorbjörn,,,,,,,,
5815,"Þorbjörn, fylgdarmaðr Þórðar Kolbeinssonar skálds í Hítarnesi, ",Þorbjörn,,,,,,,,
5816,"Þorbjörn, í Árskógi, ",Þorbjörn,,,,,,,,
5817,"Þorbrandr Ásbrandsson, ",Þorbrandr Ásbrandsson,,,,,,,,
5818,"Þorbrandr Haraldsson hrings, ",Þorbrandr Haraldsson hrings,,,,,,,,
5819,"Þorbrandr Ingólfsson, at Sviðinsstöðum, ",Þorbrandr Ingólfsson,,,,,,,,
5820,"Þorbrandr Narfason, í Hrísey, ",Þorbrandr Narfason,,,,,,,,
5821,"Þorbrandr örrek, landnm. á Þorbrandsstöðum í Skagafirði, ",Þorbrandr örrek,,,,,,,,
5822,"Þorbrandr Snorrason, Þorbrandssonar, ",Þorbrandr Snorrason,,,,,,,,
5823,"Þorbrandr Vébrandsson, ",Þorbrandr Vébrandsson,,,,,,,,
5824,"Þorbrandr Þorbjarnarson ins óarga, landnm. í Haukadal, ",Þorbrandr Þorbjarnarson ins óarga,,,,,,,,
5825,"Þorbrandr Þorfinnsson (Vébrandsson), í Álftafirði, ",Þorbrandr Þorfinnsson (Vébrandsson),862, Thorbrand Thorfinnsson (of Alftafjord) ,:175,Thorbrand of Alftafjord,:1,:-1,:-1,:Eyrbyggja
5826,"Þorbrandr Þorleiksson, ",Þorbrandr Þorleiksson,,,,,,,,
5827,"Þorbrandr, at Ölfusvatni, ",Þorbrandr,,,,,,,,
5828,"Þorbrandr, at Þorbrandsstöðum, bróðir Bjargeyjar, ",Þorbrandr,,,,,,,,
5829,"Þorbrandr, í Dölum ok Rauðaskriðu, ",Þorbrandr,,,,,,,,
5830,"Þorbrandr, í Skarfsnesi, ",Þorbrandr,,,,,,,,
5831,"Þórdís Ásmundardóttir hærulangs, kona Glúms Óspakssonar, ",Þórdís Ásmundardóttir hærulangs,892,Thordis Asmundardottir (Grey-locks),:320,Thordis Asmundsdottir,:2,:-1,:-1,:Eyrbyggja
5832,"Þórdís Ásmundardóttir undan Ásmundargnúpi, kona Þorgríms hærukolls, ",Þórdís Ásmundardóttir undan Ásmundargnúpi,,,,,,,,
5833,"Þórdís Bárðardóttir Snæfellsáss, kona Tungu-Odds, ",Þórdís Bárðardóttir Snæfellsáss,,,,,,,,
5834,"Þórdís Bjarnardóttir, Höfða-Þórðarsonar, kona Arngríms Þórgrímssonar, svo Ásgríms Elliða-Grímssonar, ",Þórdís Bjarnardóttir,,,,,,,,
5835,"Þórdís Bótólfsdóttir, kona Þórðar Magnússonar í Reykjáhöld, ",Þórdís Bótólfsdóttir,,,,,,,,
5836,"Þórdís Brodd-Helgadóttir, kona Helga Ásbjarnarsonar, ",Þórdís Brodd-Helgadóttir,,,,,,,,
5837,"Þórdís Einarsdótrir (rangt Þorgerðr), kona Þórhalls á Jörva, ",Þórdís Einarsdótrir (rangt Þorgerðr),,,,,,,,
5838,"Þórdís Einarsdóttir, á Löngunesi, ",Þórdís Einarsdóttir,,,,,,,,
5839,"Þórdís Flosadóttir, kona Filippuss Sæmundarsonar á Stórólfshváli, ",Þórdís Flosadóttir,,,,,,,,
5840,"Þórdís gein, húsfreyja á Bakka, ",Þórdís gein,,,,,,,,
5841,"Þórdís Gizurar dóttir, kona Arnórs rauðkinns Steinólfssonar, ",Þórdís Gizurar dóttir,,,,,,,,
5842,"Þórdís Gizurardóttir, kona Þorsteins Jónssonar í Odda, Loftssonar, ",Þórdís Gizurardóttir,,,,,,,,
5843,"Þórdís Grímudóttir, í Ögri, ",Þórdís Grímudóttir,,,,,,,,
5844,"Þórdís Guðlaugsdóttir, ór Straumfirði, kona Gils Snorrasonar, ",Þórdís Guðlaugsdóttir,,,,,,,,
5845,"Þórdís Guðmundardóttir, Guðmundarsonar (ekki dóttir Þuríðar Arnórsdóttur, heldur sonardóttir hennar), kona Svertings Grímssonar, ",Þórdís Guðmundardóttir,,,,,,,,
5846,"Þórdís Guðmundardóttir, kona Ljótólfs goða, ",Þórdís Guðmundardóttir,,,,,,,,
5847,"Þórdís Guðmundardóttir, kona Sörla Brodd-Helgasonar, ",Þórdís Guðmundardóttir,,,,,,,,
5848,"Þórdís Gunnarsdóttir bestingr, ",Þórdís Gunnarsdóttir bestingr,,,,,,,,
5849,"Þórdís Halldórsdóttir, kona Skáld-Helga, ",Þórdís Halldórsdóttir,,,,,,,,
5850,"Þórdís Hallsdóttir, kona Þórðar Halldórssonar, ",Þórdís Hallsdóttir,,,,,,,,
5851,"Þórdís Helgadóttir skarfs, kona Þorsteins Ásbjarnarsonar, ",Þórdís Helgadóttir skarfs,,,,,,,,
5852,"Þórdís Herðlu-Káradóttir, kona Lýtings í Krossavík, ",Þórdís Herðlu-Káradóttir,,,,,,,,
5853,"Þórdís in fjölkunnuga, at Fossi, ",Þórdís in fjölkunnuga,,,,,,,,
5854,"Þórdís Ingimundardóttir jarls, kona Þorsteins Ketilssonar, ",Þórdís Ingimundardóttir jarls,,,,,,,,
5855,"Þórdís Ingimundardóttir, kona Hallorms á Kárnsá, ",Þórdís Ingimundardóttir,,,,,,,,
5856,"Þórdís Jórudóttir, móðir Tanna, ",Þórdís Jórudóttir,,,,,,,,
5857,"Þórdís Kaðalsdóttir, kona Þóris Hámundarsonar á Espihóli, ",Þórdís Kaðalsdóttir,,,,,,,,
5858,"Þórdís Óláfsdóttir feilans, ",Þórdís Óláfsdóttir feilans,,,,,,,,
5859,"Þórdís Ormsdóttir, kona Þorsteins Sveinbjarnarsonar, ",Þórdís Ormsdóttir,,,,,,,,
5860,"Þórdís Özurardóttir keiliselgs, kona Þorsteins Böðvarssonar á Hofi í Álftafirði eystra, ",Þórdís Özurardóttir keiliselgs,,,,,,,,
5861,"Þórdís Rögnvaldsdóttir jarls, ",Þórdís Rögnvaldsdóttir jarls,,,,,,,,
5862,"Þórdís skáldkona, kona Eilífs í Gnúpufelli, ",Þórdís skáldkona,,,,,,,,
5863,"Þórdís Skeggjadóttir, kona Þórbjarnar Grenjaðarsonar, ",Þórdís Skeggjadóttir,,,,,,,,
5864,"Þórdís Snorradóttir goða, kona Bolla Bollasonar, ",Þórdís Snorradóttir goða,896,Thordis Snorradottir (wife of Bolli Bollason),:658:325,Thordis Snorradottir,:1:2,:70:-1,:406:-1,:Laxdoela:Eyrbyggja
5865,"Þórdís Snorradóttir, Jörundarsonar, móðir Höskulds læknis, ",Þórdís Snorradóttir,,,,,,,,
5866,"Þórdís spákona, at Spákonufelli, ",Þórdís spákona,898,Thordis the Prophetess (at Spakonufell),:128,Thordis the Prophetess at Spakonufell,:0,:44,:262,:Vatnsdal
5867,"Þórdís Súrsdóttir (Þorbjarnardóttir súrs), kona Þorgríms Freysgoða Þorsteinssonar, svo Barkar ins digra Þorsteinssonar, ",Þórdís Súrsdóttir (Þorbjarnardóttir súrs),897,Thordis Sursdottir (sister of Gisli Sursson),:13,Thordis,:0,:2,:501,:Gisla
5868,"Þórdís Surtsdóttir, Ásbjarnarsonar, ok Þorkötlu Þorsteinsdóttur vífils (misritað Þórðr Surtsson — Guðrún Þórðardóttir), kona Steins Brandasonar, ",Þórdís Surtsdóttir,,,,,,,,
5869,"Þórdís Svarthöfðadóttir, kona Guðlaugs auðga Þormóðarsonar, ",Þórdís Svarthöfðadóttir,,,,,,,,
5870,"Þórdís Torf-Einarsdóttir, kona Þorgeirs klaufa, ",Þórdís Torf-Einarsdóttir,,,,,,,,
5871,"Þórdís Váladóttir, Loðmundarsonar, ok Þorbjargar Ketilsdóttur fíflska, síðari kona Þóris Ketilssonar, ",Þórdís Váladóttir,,,,,,,,
5872,"Þórdís Yngvarsdóttir, kona Þorgeirs lamba á Lambastöðum, ",Þórdís Yngvarsdóttir,904,Thordis Yngvarsdottir (sister of Bera),:212,Thordis Yngvar's daughter,:0,:-1,:-1,:Egil
5873,"Þórdís Þjóðólfsdóttir, kona Ósvífrs spaka Helgasonar, ",Þórdís Þjóðólfsdóttir,895,Thordis Olafsdottir (Feilan),:533,Thordis,:0,:32,:327,:Laxdoela
5874,"Þórdís Þjóðreksdóttir, at Hváli, ",Þórdís Þjóðreksdóttir,,,,,,,,
5875,"Þórdís Þorbjarnardóttir ins digra, kona Þorbrands at Ölfusvatni, ",Þórdís Þorbjarnardóttir ins digra,,,,,,,,
5876,"Þórdís Þórðardóttir illuga Fellsgoða, kona Ketils ins fíflska í Kirkjubæ, ",Þórdís Þórðardóttir illuga Fellsgoða,,,,,,,,
5877,"Þórdís Þórðardóttir, kona Halldórs Þorgeirssonar at Hofi, ",Þórdís Þórðardóttir,,,,,,,,
5878,"Þórdís Þorfinnsdóttir stranga, kona Arngeirs Bersasonar at Hólmi í Hítardal, ",Þórdís Þorfinnsdóttir stranga,900,Thordis Thorfinnsdottir (the Strong),:194,Thordis Thorfinn's daughter,:0,:-1,:-1,:Egil
5879,"Þórdís Þorgeirsdóttir in mikla, kona Flosa ins norræna Þorbjarnarsonar, ",Þórdís Þorgeirsdóttir in mikla,,,,,,,,
5880,"Þórdís Þorgeirsdóttir suðu, kona Jörundar Atlasonar, ",Þórdís Þorgeirsdóttir suðu,,,,,,,,
5881,"Þórdís Þorgrímsdóttir, síðari kona Önundar tréfóts, ",Þórdís Þorgrímsdóttir,,,,,,,,
5882,"Þórdís Þórhaddsdóttir, kona Bersa goðlauss Bálkasonar, ",Þórdís Þórhaddsdóttir,,,,,,,,
5883,"Þórdís Þórisdóttir stöng, ",Þórdís Þórisdóttir stöng,,,,,,,,
5884,"Þórdís Þorkelsdóttir, kona Ásgauts Ásmundarsonar, ",Þórdís Þorkelsdóttir,,,,,,,,
5885,"Þórdís Þóroddsdóttir goða, þriðja kona Gizurar hvíta, ",Þórdís Þóroddsdóttir goða,,,,,,,,
5886,"Þórdís Þórólfsdóttir,Skalla-Grímssonar, talin kona Þormóðs Þjóstarssonar, en at vísu kona Gríms Svertingssonar at Mosfelli, ",Þórdís Þórólfsdóttir,902,Thordis Thorolfsdottir (Skallagrimsson),:193:33,Thordis Thorolf's daughter,:0:1,:-1:8,:-1:447,:Egil:Hrafnkel
5887,"Þórdís Þorsteinsdóttir surts (Guðríðr), kona Þorkels trefils, ",Þórdís Þorsteinsdóttir surts (Guðríðr),899,Thordis Thjodolfsdottir (mother of Gudrun Osvifsdottir),:425,Thordis,:0,:7,:282,:Laxdoela
5888,"Þórdís Þorsteinsdóttir þorskabíts, kona Þórðar Arndísarsonar, ",Þórdís Þorsteinsdóttir þorskabíts,903,Thordis Thorsteinsdottir (Cod-biter),:52,Thordis Thorsteinsdottir,:0,:5,:505,:Gisla
5889,"Þórdís Þorvaldsdóttir, kona Halldórs Snorrasonar goða, ",Þórdís Þorvaldsdóttir,,,,,,,,
5890,"Þórdís Þorvarðsdóttir, Hallssonar, kona Einars Halldórssonar, ",Þórdís Þorvarðsdóttir,,,,,,,,
5891,"Þórdís, fóstra Signýjar Vallandsdóttur, ",Þórdís,891,Thordis (wife of Thorbjorn Selagnup),:50,Thordis,:0,:5,:505,:Gisla
5892,"Þórdís, húsfreyja í Eyvindardal, ",Þórdís,,,,,,,,
5893,"Þórdís, húsfreyja í Óláfsdal, ",Þórdís,,,,,,,,
5894,"Þórdís, kona Atla í Otradal, ",Þórdís,,,,,,,,
5895,"Þórdís, kona Bjarnar Hítdælakappa, ",Þórdís,,,,,,,,
5896,"Þórdís, kona Halldórs á Ferjubakka, ",Þórdís,,,,,,,,
5897,"Þórdís, kona Hólmgöngu-Bersa, ",Þórdís,,,,,,,,
5898,"Þórdís, kona Þorbjarnar selagnúps, ",Þórdís,,,,,,,,
5899,"Þórdís, kona Þóris Þorfinnssonar, ",Þórdís,,,,,,,,
5900,"Þórdís, kona Þorsteins á Desjarmýri, ",Þórdís,,,,,,,,
5901,"Þórðr Ævarsson mikill, á Mikilsstöðum, ",Þórðr Ævarsson mikill,,,,,,,,
5902,"Þórðr Arndísarson (Þórröðr), í Múla í Saurbæ, ",Þórðr Arndísarson (Þórröðr),,,,,,,,
5903,"Þórðr Atlason inn dofni, í Traðarholti, ",Þórðr Atlason inn dofni,,,,,,,,
5904,"Þórðr Auðunarson, ",Þórðr Auðunarson,,,,,,,,
5905,"Þórðr Báreksson (eða Háreksson), ",Þórðr Báreksson (eða Háreksson),,,,,,,,
5906,"Þórðr Barkarson, ",Þórðr Barkarson,,,,,,,,
5907,"Þórðr beigaldi, ",Þórðr beigaldi,,,,,,,,
5908,"Þórðr bjálki, ",Þórðr bjálki,,,,,,,,
5909,"Þórðr Bjarnarson knappr, landnm. at Knappsstöðum, ",Þórðr Bjarnarson knappr,,,,,,,,
5910,"Þórðr Bjarnarson, landnámsm. at Höfða á Höfðaströnd (Höfða-Þórðr), ",Þórðr Bjarnarson,870,Thord Bjarnarson (at Hofdi),:66,Thord Bjarnarson at Hofdi,:1,:18,:217,:Vatnsdal
5911,"Þórðr Böðvarsson ok Helgu Þórðardóttur, prestr í Görðum á Akranesi, ",Þórðr Böðvarsson ok Helgu Þórðardóttur,,,,,,,,
5912,"Þórðr bogskytta (Dal-Þórðr), ",Þórðr bogskytta (Dal-Þórðr),,,,,,,,
5913,"Þórðr Brúnason ins hvíta, ættfaðir Barðverja, ",Þórðr Brúnason ins hvíta,,,,,,,,
5914,"Þórðr Brynjólfsson, á Aurlandi, ",Þórðr Brynjólfsson,871,Thord Brynjolfsson (from Aurland),:134,Thord Brynjolfsson,:1,:-1,:-1,:Egil
5915,"Þórðr Egilsson, höfðingi á Vestrlandi, ",Þórðr Egilsson,,,,,,,,
5916,"Þórðr Eiðsson at Hurðarbaki, ",Þórðr Eiðsson at Hurðarbaki,,,,,,,,
5917,"Þórðr erra Þorgerðarson heiðarekkju, ",Þórðr erra Þorgerðarson heiðarekkju,,,,,,,,
5918,"Þórðr Eyjólfsson, Eyjarssonar, ",Þórðr Eyjólfsson,,,,,,,,
5919,"Þórðr Eysteinsson meinfrets, ",Þórðr Eysteinsson meinfrets,,,,,,,,
5920,"Þórðr Eyvindarson illugi, landnm. undir Felli við Breiðá (Illugi Fellsgoði), ",Þórðr Eyvindarson illugi,,,,,,,,
5921,"Þórðr fangari at Hofi, ",Þórðr fangari at Hofi,,,,,,,,
5922,"Þórðr gapa, svarfdælskr maðr, ",Þórðr gapa,,,,,,,,
5923,"Þórðr gellir Óláfsson feilans, í Hvammi í Dölum, ",Þórðr gellir Óláfsson feilans,883,Thord Olafsson Bellower,:346:405,Thord Bellower,:1:1,:-1:7,:-1:282,:Egil:Laxdoela
5924,"Þórðr Gestsson inn lági, frá Haga á Barðaströnd, ",Þórðr Gestsson inn lági,887,Thord Thordarson the Cat (son of Gudrun Osvifsdottir),:649:557,Thord the Short,:1:1,:64:33,:397:331,:Laxdoela:Laxdoela
5925,"Þórðr Gilsson, á Staðarfelli, ",Þórðr Gilsson,874,Thord Gilsson,:524,Thord Gilsson,:1,:31,:326,:Laxdoela
5926,"Þórðr Glúmsson (Ingunnarson), ",Þórðr Glúmsson (Ingunnarson),880,Thord Ingunnarson (second husband of Gudrun Osvifsdottir),:548,Thord Ingunnarson,:1,:32,:328,:Laxdoela
5927,"Þórðr goddi, á Goddastöðum, ",Þórðr goddi,875,Thord Goddi (at Goddastadir),:452,Thord Goddi,:1,:11,:286,:Laxdoela
5928,"Þórðr Granason, ",Þórðr Granason,876,Thord Granason,:155,Thord Granason,:1,:-1,:-1,:Egil
5929,"Þórðr Hafliðason, Mássonar, ",Þórðr Hafliðason,,,,,,,,
5930,"Þórðr Hallbjarnarson skefils, ",Þórðr Hallbjarnarson skefils,,,,,,,,
5931,"Þórðr Halldórsson, ór Forsárskógum, ",Þórðr Halldórsson,,,,,,,,
5932,"Þórðr Hallsteinsson, af Víðivöllum, ",Þórðr Hallsteinsson,,,,,,,,
5933,"Þórðr Hámundarson (Þórdísarson), á Löngunesi, ",Þórðr Hámundarson (Þórdísarson),,,,,,,,
5934,"Þórðr Hauksson, ",Þórðr Hauksson,,,,,,,,
5935,"Þórðr Helgason, í Álfsnesi, ",Þórðr Helgason,,,,,,,,
5936,"Þórðr Helgason, í Höfða í Þverárhlíð, ",Þórðr Helgason,,,,,,,,
5937,"Þórðr Hjaltason, á Hofi, ",Þórðr Hjaltason,,,,,,,,
5938,"Þórðr Hrafnsson, á Stokkahlöðum, ",Þórðr Hrafnsson,,,,,,,,
5939,"Þórðr Hrappsson skeggi, landnm. á Skeggjastöðum, ",Þórðr Hrappsson skeggi,,,,,,,,
5940,"Þórðr hreða inn eldri Hörða-Kárason, (Ketilsson Hörða-Kára) Hísingarskalli, hersir í Hísing, ",Þórðr hreða inn eldri Hörða-Kárason,,,,,,,,
5941,"Þórðr Hrólfsson, á Hrólfsstöðum, ",Þórðr Hrólfsson,879,Thord Hrolfsson,:41,Thord,:1,:14,:457,:Hrafnkel
5942,"Þórðr Hrólfsson, í Svarfaðardal, ",Þórðr Hrólfsson,,,,,,,,
5943,"Þórðr huglausi, þræll Gísla Súrssonar, ",Þórðr huglausi,886,Thord the Coward (slave of Gisli Sursson),:75,Thord the Coward,:1,:13,:515,:Gisla
5944,"Þórðr hvárrtveggi, at Breiðá í Sléttathlíð, ",Þórðr hvárrtveggi,,,,,,,,
5945,"Þórðr Ígulsson skarfr, undan Skagafelli, ",Þórðr Ígulsson skarfr,,,,,,,,
5946,"Þórðr Ingunnarson, ",Þórðr Ingunnarson,,,,,,,,
5947,"Þórðr Kárason yngri, at Bergþórshváli, ",Þórðr Kárason yngri,,,,,,,,
5948,"Þórðr Kárason, at Bergþórshváli, ",Þórðr Kárason,,,,,,,,
5949,"Þórðr Klængsson, Örnólfssonar, ",Þórðr Klængsson,,,,,,,,
5950,"Þórðr Kolbeinsson skáld, í Hítarnesi, ",Þórðr Kolbeinsson skáld,,,,,,,,
5951,"Þórðr Kolbeinsson, í Haukadal, ",Þórðr Kolbeinsson,,,,,,,,
5952,"Þórðr Kolgrímsson, frá Ferstiklu, ",Þórðr Kolgrímsson,,,,,,,,
5953,"Þórðr Konálsson, ",Þórðr Konálsson,,,,,,,,
5954,"Þórðr krákunef, ",Þórðr krákunef,,,,,,,,
5955,"Þórðr Lambason, ",Þórðr Lambason,,,,,,,,
