Canonical_ID,Name,Ori_Name,Egil_Saga,People_Of_Vatnsdal,People_Of_Laxardal,Bolli_Bollason_Tale,Hrafnkel_Frey_Godi,Confederates,Gisli_Sursson_Saga,Gunnlaug_Serpent_tongue,Ref_the_S,Vinland_Sagas,Greenlanders,Eirik_Red_Saga,Thorstein_Staff_struck,Halldor_Snorrason_II,Sarcastic_Halli,Thorstein_Shiver,Audun_From_West_Fjords,Story_wise_Icelander
6846,Þóroddr Þórðarson þvara,"Þóroddr Þórðarson þvara, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6847,Þóroddr Þórðarson,"Þóroddr Þórðarson, systursonr Barkar, ",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6848,Þóroddr Þorgrímsson,"Þóroddr Þorgrímsson, ",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6849,Þóroddr,"Þóroddr, hellismaðr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6850,Þóroddr,"Þóroddr, í Þingnesi í Borgarfirði, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6851,Þóroddr,"Þóroddr, landnm. á Þóroddsstöðum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6852,Þórólfr Asksson ins ómálga,"Þórólfr Asksson ins ómálga, landnm. í Þórólfsfelli, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6853,Þórólfr Bjarnarson bægifótr,"Þórólfr Bjarnarson bægifótr, í Hvammi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6854,Þórólfr blöðruskalli,"Þórólfr blöðruskalli, ",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6855,Þórólfr brækir,"Þórólfr brækir, landnm. í Skálavík, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6856,Þórólfr Eysteinsson refr,"Þórólfr Eysteinsson refr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6857,Þórólfr fasthaldi,"Þórólfr fasthaldi, landnm. at Snæfjöllum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6858,Þórólfr Há-Snorrason,"Þórólfr Há-Snorrason, prestr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6859,Þórólfr hálmi,"Þórólfr hálmi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6860,Þórólfr heljarskinn,"Þórólfr heljarskinn, ",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6861,Þórólfr Herjólfsson hokinraza,"Þórólfr Herjólfsson hokinraza, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6862,Þórólfr Herjólfsson hornabrjóts,"Þórólfr Herjólfsson hornabrjóts, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6863,Þórólfr Hræreksson váganef (Þrándarson),"Þórólfr Hræreksson váganef (Þrándarson), ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6864,Þórólfr inn fróði,"Þórólfr inn fróði, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6865,Þórólfr Kveld-Úlfsson,"Þórólfr Kveld-Úlfsson, ",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6866,Þórólfr leikgoði,"Þórólfr leikgoði, ",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6867,Þórólfr Loftsson,"Þórólfr Loftsson, af Eyrum, farmaðr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6868,Þórólfr Nafar-Helgason,"Þórólfr Nafar-Helgason, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6869,Þórólfr Ögmundarson skjálgr,"Þórólfr Ögmundarson skjálgr, á Jaðri (Skjálgr), ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6870,Þórólfr Örnólfsson Mostrarskegg (Hrólfr),"Þórólfr Örnólfsson Mostrarskegg (Hrólfr), landnm. í Þórsnesi, ",False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6871,Þórólfr Ósvífrsson ins spaka,"Þórólfr Ósvífrsson ins spaka, ",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6872,Þórólfr rauðnefr,"Þórólfr rauðnefr, á Sauðafelli, ",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6873,Þórólfr Skalla-Grímsson,"Þórólfr Skalla-Grímsson, frá Borg, ",True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6874,Þórólfr Skeljungsson,"Þórólfr Skeljungsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6875,Þórólfr sleggja,"Þórólfr sleggja, á Sleggjustöðum, ",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6876,Þórólfr spörr Böðvarsson blöðruskalla (Þorbjörn),"Þórólfr spörr Böðvarsson blöðruskalla (Þorbjörn), landnm. at Hvallátrum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6877,Þórólfr starri,"Þórólfr starri, flugumaðr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6878,Þórólfr stertimaðr (stærimaðr),"Þórólfr stertimaðr (stærimaðr), at Þúfum, ",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6879,Þórólfr Véleifsson,"Þórólfr Véleifsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6880,Þórólfr viligísl,"Þórólfr viligísl, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6881,Þórólfr Þórðarson hálmi,"Þórólfr Þórðarson hálmi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6882,Þórólfr Þorgnýsson,"Þórólfr Þorgnýsson, ór Naumudölum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6883,Þórólfr Þorsteinsson kolskeggs Herjólfsson,"Þórólfr Þorsteinsson kolskeggs Herjólfsson, í Mávahlíð, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6884,Þórólfr Þorsteinsson smjör,"Þórólfr Þorsteinsson smjör, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6885,Þórólfr Þorsteinsson,"Þórólfr Þorsteinsson, í Gautlandi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6886,Þórólfr Þrándarson ins gamla,"Þórólfr Þrándarson ins gamla, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6887,Þórólfr,"Þórólfr, at Sleggjulæk, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6888,Þórólfr,"Þórólfr, breiðfirzkr maðr, ",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6889,Þórólfr,"Þórólfr, bústjóri í Traðarholti, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6890,Þórólfr,"Þórólfr, er Böðvarr drap, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6891,Þórólfr,"Þórólfr, í Hvammi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6892,Þórólfr,"Þórólfr, undir Spákonufelli, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6893,Þórormr Helgason,"Þórormr Helgason, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6894,Þórormr ór Þrumu,"Þórormr ór Þrumu, frændi Haralds hárfagra, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6895,Þórormr Þorfinnsson,"Þórormr Þorfinnsson, frá Rauðamel, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6896,Þórormr,"Þórormr, enskr maðr, ",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6897,Þórormr,"Þórormr, í Karlafirði, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6898,Þórormr,"Þórormr, í Þórormstungu, ",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6899,Þórr (Ása-Þórr),"Þórr (Ása-Þórr), inn sterki áss, ",True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
6900,Þorriðr Valþjófsdóttir,"Þorriðr Valþjófsdóttir, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6901,Þórröðr,"Þórröðr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6902,Þorsteinn Arnbjarnarson torfi,"Þorsteinn Arnbjarnarson torfi, landnm. á Forsvelli, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6903,Þorsteinn Ásbjarnarson (Refilsson),"Þorsteinn Ásbjarnarson (Refilsson), ór Kirkjubæ austan, ",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6904,Þorsteinn Ásgeirsson,"Þorsteinn Ásgeirsson, frá Hamri, ",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6905,Þorsteinn Ásgrímsson tjaldstæðingr,"Þorsteinn Ásgrímsson tjaldstæðingr, landnm. í Skarðinu eystra á Rangárvöllum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6906,Þorsteinn Áskelsson goða,"Þorsteinn Áskelsson goða, í Hvammi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6907,Þorsteinn Ásmundarson drómundi,"Þorsteinn Ásmundarson drómundi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6908,Þorsteinn Ásmundarson,"Þorsteinn Ásmundarson, víkingr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6909,Þorsteinn Auðunarson,"Þorsteinn Auðunarson, í Borgarfirði, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6910,Þorsteinn austfirzki,"Þorsteinn austfirzki, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6911,Þorsteinn Bárðarson Snæfellsáss,"Þorsteinn Bárðarson Snæfellsáss, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6912,Þorsteinn Bjarnarson leggr,"Þorsteinn Bjarnarson leggr, landnm. í Böðvarsholti, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6913,Þorsteinn Bjarnarson,"Þorsteinn Bjarnarson, í Svínhaga, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6914,Þorsteinn Bjólansson,"Þorsteinn Bjólansson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6915,Þorsteinn blindingr,"Þorsteinn blindingr, heimamaðr Steingríms á Kroppi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6916,Þorsteinn Böðvarsson ins hvíta,"Þorsteinn Böðvarsson ins hvíta, á Hofi í Álftafirði, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6918,Þorsteinn Brandsson nefju,"Þorsteinn Brandsson nefju, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6919,Þorsteinn Brettingsson,"Þorsteinn Brettingsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6920,Þorsteinn búandi Steinólfsson ins lága (Steinn),"Þorsteinn búandi Steinólfsson ins lága (Steinn), ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6921,Þorsteinn Búason,"Þorsteinn Búason, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6922,Þorsteinn drafli,"Þorsteinn drafli, á Draflastöðum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6923,Þorsteinn drangakarl,"Þorsteinn drangakarl, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6924,Þorsteinn Egilsson,"Þorsteinn Egilsson, á Borg, ",True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
6925,Þorsteinn Einarsson ranglátr,"Þorsteinn Einarsson ranglátr, á Grund, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6926,Þorsteinn Eiríksson alspaks (Þóruson),"Þorsteinn Eiríksson alspaks (Þóruson), ",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6927,Þorsteinn Eiríksson ins rauða,"Þorsteinn Eiríksson ins rauða, ",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
6928,Þorsteinn Eitilsson gáli,"Þorsteinn Eitilsson gáli, á Skálabrekku, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6929,Þorsteinn Eyjólfsson ins haka,"Þorsteinn Eyjólfsson ins haka, á Möðruvöllum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6930,Þorsteinn Eyjólfsson,"Þorsteinn Eyjólfsson, bóndi í Hólum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6931,Þorsteinn Eysteinsson heiðmenn-ingr,"Þorsteinn Eysteinsson heiðmenn-ingr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6932,Þorsteinn Eysteinsson,"Þorsteinn Eysteinsson, á Keldugnúpi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6933,Þorsteinn Eysteinsson,"Þorsteinn Eysteinsson, Auðunar-sonar skökuls, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6934,Þorsteinn Geirleifsson inn fagri,"Þorsteinn Geirleifsson inn fagri, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6935,Þorsteinn Geirleifsson tittlingr,"Þorsteinn Geirleifsson tittlingr, at Lómagnúpi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6936,Þorsteinn Gíslason,"Þorsteinn Gíslason, í Bæ í Borgarfirði, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6937,Þorsteinn Gnúpa-Bárðarson,"Þorsteinn Gnúpa-Bárðarson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6938,Þorsteinn goði Þorkelsson mána ok Þórvéar Þormóðardóttur skafta,"Þorsteinn goði Þorkelsson mána ok Þórvéar Þormóðardóttur skafta, (sbr. Þorsteinn rauði landnm.), ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6939,Þorsteinn goði,"Þorsteinn goði, í Ásbjarnarvík, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6940,Þorsteinn Grímsson skrofi,"Þorsteinn Grímsson skrofi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6941,Þorsteinn gullknappr,"Þorsteinn gullknappr, á Þyrli, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6942,Þorsteinn Gunnarsson,"Þorsteinn Gunnarsson, Ulfljótssonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6943,Þorsteinn Gyðuson,"Þorsteinn Gyðuson, í Flatey, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6944,Þorsteinn Hafr-Bjarnarson,"Þorsteinn Hafr-Bjarnarson, í Nesi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6945,Þorsteinn Hallsteinsson surtr,"Þorsteinn Hallsteinsson surtr, ",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6946,Þorsteinn Hallsteinsson,"Þorsteinn Hallsteinsson, á Framnesi á Eyrarbakka, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6947,Þorsteinn Hallvarðsson,"Þorsteinn Hallvarðsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6948,Þorsteinn haugabrjótr,"Þorsteinn haugabrjótr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6949,Þorsteinn Helgason ógæfa,"Þorsteinn Helgason ógæfa, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6950,Þorsteinn Hellu-Narfason,"Þorsteinn Hellu-Narfason, at Hálsi, ",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6951,Þorsteinn Herjólfsson kolskeggr,"Þorsteinn Herjólfsson kolskeggr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6952,Þorsteinn Hlennason,"Þorsteinn Hlennason, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6953,Þorsteinn höfði,"Þorsteinn höfði, hersir á Hörðalandi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6954,Þorsteinn hreggnasi,"Þorsteinn hreggnasi, undir Hrauni (líkl. = Steinn Auðunarson stota), ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6955,Þorsteinn Hrólfsson rauðnefr (sbr. Þorsteinn rauði landnm.),"Þorsteinn Hrólfsson rauðnefr (sbr. Þorsteinn rauði landnm.), at Forsi á Rangárvöllum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6956,Þorsteinn Hrómundarson,"Þorsteinn Hrómundarson, í Gröf, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6957,Þorsteinn hrungnir Molda-Gnúpsson,"Þorsteinn hrungnir Molda-Gnúpsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6958,Þorsteinn hvíti,"Þorsteinn hvíti, af Þelamörk, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6959,Þorsteinn hvíti,"Þorsteinn hvíti, bóndi at Sandhaugum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6960,Þorsteinn hvíti,"Þorsteinn hvíti, mágr Miðfjarðar-Skeggja, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6961,Þorsteinn Ingimundarson goði á Hofi í Vatnsdal,"Þorsteinn Ingimundarson goði á Hofi í Vatnsdal, ",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6962,Þorsteinn Ingólfsson goði,"Þorsteinn Ingólfsson goði, í Reykjavík, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6963,Þorsteinn inn forvitni,"Þorsteinn inn forvitni, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6964,Þorsteinn inn hvíti,"Þorsteinn inn hvíti, lendr maðr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6965,Þorsteinn inn rammi,"Þorsteinn inn rammi, af Arnarstöðum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6966,Þorsteinn inn skjálgi,"Þorsteinn inn skjálgi, landnm. at Viðborði, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6967,Þorsteinn Ívarsson uxafótr,"Þorsteinn Ívarsson uxafótr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6968,Þorsteinn Jónsson,"Þorsteinn Jónsson, Loftssonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6969,Þorsteinn Kálfsson,"Þorsteinn Kálfsson, í Selárdal, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6970,Þorsteinn Karlsson ins rauða,"Þorsteinn Karlsson ins rauða, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6971,Þorsteinn Ketilsson ór Kirkjubæ,"Þorsteinn Ketilsson ór Kirkjubæ, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6972,Þorsteinn Ketilsson raums hersir,"Þorsteinn Ketilsson raums hersir, ",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6973,Þorsteinn Ketilsson,"Þorsteinn Ketilsson, á Einarsstöðum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6974,Þorsteinn Kjallaksson þynning,"Þorsteinn Kjallaksson þynning, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6975,Þorsteinn kleggi,"Þorsteinn kleggi, landnm. í Húsavík austr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6976,Þorsteinn Kolbeinsson,"Þorsteinn Kolbeinsson, Þórðarsonar, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6977,Þorsteinn Kollsson ins gráa,"Þorsteinn Kollsson ins gráa, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6978,Þorsteinn Kröfluson (Þorkelsson kröflu),"Þorsteinn Kröfluson (Þorkelsson kröflu), ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6979,Þorsteinn Kuggason (Þorkels kugga),"Þorsteinn Kuggason (Þorkels kugga), í Ljárskógum, ",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6980,Þorsteinn kvígr,"Þorsteinn kvígr, félagi Þorsteins varastafs, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6981,Þorsteinn Ljótólfsson,"Þorsteinn Ljótólfsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6982,Þorsteinn lunan,"Þorsteinn lunan, landnm. í Lunansholti, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6983,Þorsteinn Oddgeirsson öxnabroddr,"Þorsteinn Oddgeirsson öxnabroddr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6984,Þorsteinn Oddleifsson,"Þorsteinn Oddleifsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6985,Þorsteinn Oddsson inn rauði,"Þorsteinn Oddsson inn rauði, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6986,Þorsteinn Ófeigsson flöskuskegg,"Þorsteinn Ófeigsson flöskuskegg, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6987,Þorsteinn Óláfsson rauðr,"Þorsteinn Óláfsson rauðr, herkonungr, ",False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6988,Þorsteinn Ölvisson inn hvíti,"Þorsteinn Ölvisson inn hvíti, landnm. at Hofi í Vápnafirði, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6989,Þorsteinn öndurr,"Þorsteinn öndurr, á Hálogalandi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6990,Þorsteinn rannstafr,"Þorsteinn rannstafr, ",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6991,Þorsteinn rauði landnm.,"Þorsteinn rauði landnm., ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6992,Þorsteinn Rauðsson svarfaðr (svörfuðr),"Þorsteinn Rauðsson svarfaðr (svörfuðr), landnm. í Svarfaðardal, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6993,Þorsteinn Rígarðsson (Ragnhildarson),"Þorsteinn Rígarðsson (Ragnhildarson), farmaðr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6995,Þorsteinn Síðu-Hallsson,"Þorsteinn Síðu-Hallsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6996,Þorsteinn Sigmundarson,"Þorsteinn Sigmundarson, Bárðarsonar, landnm. at Mývatni, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6997,Þorsteinn Skaftason holmunnr,"Þorsteinn Skaftason holmunnr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6998,Þorsteinn Skeggjason ok Dýrfinnu,"Þorsteinn Skeggjason ok Dýrfinnu, gullsmiðr ok skrínsmiðr, á Syðri-Bægisá, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6999,Þorsteinn Skeggjason,"Þorsteinn Skeggjason, ór Skógum, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7000,Þorsteinn Skjöldólfsson,"Þorsteinn Skjöldólfsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7001,Þorsteinn skuldarmaðr,"Þorsteinn skuldarmaðr, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7002,Þorsteinn Snorrason böllóttr,"Þorsteinn Snorrason böllóttr, ábóti at Helgafelli, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7003,Þorsteinn Sölmundarson,"Þorsteinn Sölmundarson, landnm. í Brynjudal, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7004,Þorsteinn Steinsson inn hvíti,"Þorsteinn Steinsson inn hvíti, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7005,Þorsteinn Sumarliðason holmunnr,"Þorsteinn Sumarliðason holmunnr, í Mörk, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7006,Þorsteinn svarti,"Þorsteinn svarti, í Hundadal, ",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7007,Þorsteinn svarti,"Þorsteinn svarti, í Lýsufirði, ",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7008,Þorsteinn Sveinbjarnarson,"Þorsteinn Sveinbjarnarson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7009,Þorsteinn trumbubein,"Þorsteinn trumbubein, landnm., frændi Böðvars ins hvíta, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7010,Þorsteinn Upplendinga,"Þorsteinn Upplendinga, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7011,Þorsteinn útilegumaðr,"Þorsteinn útilegumaðr, í Grænlands, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7012,Þorsteinn varastafr,"Þorsteinn varastafr, í Laxárdal, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7013,Þorsteinn Vetrliðason,"Þorsteinn Vetrliðason, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7014,Þorsteinn vífill,"Þorsteinn vífill, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7015,Þorsteinn Víga-Styrsson,"Þorsteinn Víga-Styrsson, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7016,Þorsteinn þjokkubein,"Þorsteinn þjokkubein, á Strind í Þrándheimi, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7017,Þorsteinn Þórarinsson stangarhögg,"Þorsteinn Þórarinsson stangarhögg, ór Sunnudal, ",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
